label,Beacon_1,Beacon_2,Beacon_5,Beacon_6
11,0.31884058,0.565217391,0.144927536,0.492753623
11,0.31884058,0.550724638,0.144927536,0.492753623
11,0.31884058,0.550724638,0.144927536,0.492753623
11,0.31884058,0.550724638,0.144927536,0.47826087
11,0.202898551,0.550724638,0.275362319,0.47826087
11,0.202898551,0.550724638,0.275362319,0.492753623
11,0.347826087,0.550724638,0.115942029,0.492753623
11,0.391304348,0.550724638,0.188405797,0.492753623
11,0.391304348,0.463768116,0.188405797,0.492753623
11,0.391304348,0.463768116,0.188405797,0.434782609
11,0.391304348,0.463768116,0.188405797,0.434782609
11,0.391304348,0.463768116,0.188405797,0.434782609
11,0.391304348,0.463768116,0.188405797,0.420289855
11,0.391304348,0.463768116,0.231884058,0.420289855
11,0.391304348,0.463768116,0.231884058,0.463768116
11,0.202898551,0.463768116,0.231884058,0.463768116
11,0.289855072,0.463768116,0.231884058,0.463768116
11,0.289855072,0.47826087,0.231884058,0.463768116
11,0.376811594,0.47826087,0.086956522,0.463768116
11,0.376811594,0.507246377,0.086956522,0.434782609
11,0.376811594,0.507246377,0.086956522,0.434782609
11,0.376811594,0.507246377,0.086956522,0.463768116
11,0.376811594,0.536231884,0.086956522,0.434782609
11,0.376811594,0.536231884,0.231884058,0.434782609
11,0.376811594,0.536231884,0.231884058,0.420289855
11,0.347826087,0.536231884,0.231884058,0.420289855
11,0.173913043,0.536231884,0.115942029,0.420289855
11,0.173913043,0.434782609,0.115942029,0.420289855
11,0.173913043,0.434782609,0.144927536,0.420289855
11,0.173913043,0.579710145,0.144927536,0.420289855
11,0.173913043,0.579710145,0.144927536,0.420289855
11,0.173913043,0.579710145,0.144927536,0.420289855
12,0.333333333,0.565217391,0.420289855,0.347826087
12,0.333333333,0.492753623,0.420289855,0.347826087
12,0.376811594,0.594202899,0.405797101,0.347826087
12,0.376811594,0.594202899,0.405797101,0.333333333
12,0.376811594,0.52173913,0.405797101,0.347826087
12,0.376811594,0.565217391,0.405797101,0.347826087
12,0.391304348,0.565217391,0.347826087,0.347826087
12,0.420289855,0.565217391,0.347826087,0.405797101
12,0.405797101,0.565217391,0.347826087,0.405797101
12,0.405797101,0.565217391,0.347826087,0.405797101
12,0.47826087,0.594202899,0.347826087,0.405797101
12,0.47826087,0.594202899,0.347826087,0.130434783
12,0.47826087,0.579710145,0.347826087,0.405797101
12,0.47826087,0.579710145,0.355072464,0.231884058
12,0.47826087,0.579710145,0.362318841,0.231884058
12,0.391304348,0.579710145,0.362318841,0.173913043
12,0.405797101,0.579710145,0.376811594,0.173913043
12,0.405797101,0.579710145,0.376811594,0.173913043
12,0.405797101,0.579710145,0.391304348,0.405797101
12,0.405797101,0.594202899,0.391304348,0.420289855
12,0.492753623,0.594202899,0.391304348,0.362318841
12,0.52173913,0.594202899,0.391304348,0.304347826
12,0.52173913,0.594202899,0.362318841,0.304347826
12,0.52173913,0.492753623,0.362318841,0.304347826
12,0.405797101,0.550724638,0.376811594,0.304347826
12,0.405797101,0.550724638,0.376811594,0.405797101
12,0.405797101,0.565217391,0.376811594,0.217391304
12,0.507246377,0.52173913,0.144927536,0.304347826
12,0.420289855,0.565217391,0.376811594,0.304347826
12,0.47826087,0.565217391,0.376811594,0.304347826
12,0.405797101,0.463768116,0.391304348,0.304347826
12,0.405797101,0.463768116,0.391304348,0.420289855
12,0.405797101,0.594202899,0.391304348,0.463768116
12,0.405797101,0.608695652,0.391304348,0.405797101
12,0.362318841,0.608695652,0.289855072,0.405797101
12,0.507246377,0.623188406,0.304347826,0.434782609
12,0.405797101,0.623188406,0.304347826,0.434782609
12,0.347826087,0.652173913,0.304347826,0.434782609
12,0.347826087,0.652173913,0.304347826,0.376811594
12,0.347826087,0.666666667,0.304347826,0.391304348
12,0.347826087,0.666666667,0.304347826,0.391304348
12,0.492753623,0.666666667,0.289855072,0.391304348
12,0.507246377,0.666666667,0.289855072,0.376811594
12,0.507246377,0.666666667,0.289855072,0.376811594
12,0.391304348,0.652173913,0.260869565,0.376811594
12,0.391304348,0.652173913,0.260869565,0.376811594
12,0.391304348,0.666666667,0.260869565,0.405797101
12,0.391304348,0.666666667,0.260869565,0.405797101
12,0.391304348,0.666666667,0.289855072,0.405797101
12,0.362318841,0.652173913,0.289855072,0.391304348
12,0.333333333,0.652173913,0.275362319,0.391304348
12,0.463768116,0.652173913,0.289855072,0.391304348
12,0.463768116,0.652173913,0.289855072,0.391304348
12,0.463768116,0.666666667,0.289855072,0.434782609
12,0.463768116,0.666666667,0.289855072,0.449275362
12,0.463768116,0.666666667,0.289855072,0.449275362
12,0.31884058,0.666666667,0.289855072,0.405797101
12,0.362318841,0.666666667,0.246376812,0.420289855
12,0.333333333,0.579710145,0.275362319,0.420289855
12,0.376811594,0.594202899,0.289855072,0.376811594
12,0.376811594,0.652173913,0.289855072,0.391304348
12,0.362318841,0.666666667,0.217391304,0.304347826
12,0.362318841,0.666666667,0.260869565,0.31884058
13,0.420289855,0.405797101,0.405797101,0.420289855
13,0.289855072,0.405797101,0.449275362,0.492753623
13,0.289855072,0.413043478,0.449275362,0.420289855
13,0.434782609,0.420289855,0.260869565,0.420289855
13,0.434782609,0.427536232,0.260869565,0.333333333
13,0.449275362,0.434782609,0.246376812,0.333333333
13,0.449275362,0.442028986,0.246376812,0.333333333
13,0.449275362,0.449275362,0.246376812,0.333333333
13,0.347826087,0.456521739,0.246376812,0.333333333
13,0.347826087,0.463768116,0.246376812,0.217391304
13,0.347826087,0.471014493,0.188405797,0.47826087
13,0.347826087,0.47826087,0.188405797,0.333333333
13,0.246376812,0.47826087,0.463768116,0.333333333
13,0.246376812,0.47826087,0.463768116,0.434782609
13,0.246376812,0.47826087,0.289855072,0.434782609
13,0.376811594,0.47826087,0.289855072,0.434782609
13,0.376811594,0.463768116,0.289855072,0.434782609
13,0.376811594,0.47826087,0.289855072,0.449275362
13,0.376811594,0.47826087,0.289855072,0.463768116
13,0.376811594,0.492753623,0.289855072,0.463768116
13,0.420289855,0.492753623,0.217391304,0.275362319
13,0.420289855,0.492753623,0.217391304,0.275362319
13,0.420289855,0.492753623,0.202898551,0.275362319
13,0.420289855,0.492753623,0.188405797,0.275362319
13,0.405797101,0.463768116,0.188405797,0.275362319
13,0.405797101,0.463768116,0.202898551,0.275362319
13,0.405797101,0.347826087,0.202898551,0.449275362
13,0.405797101,0.31884058,0.202898551,0.463768116
13,0.405797101,0.31884058,0.202898551,0.463768116
13,0.231884058,0.31884058,0.275362319,0.463768116
13,0.231884058,0.31884058,0.275362319,0.463768116
13,0.420289855,0.31884058,0.463768116,0.463768116
13,0.289855072,0.463768116,0.260869565,0.463768116
13,0.246376812,0.463768116,0.260869565,0.463768116
13,0.246376812,0.463768116,0.260869565,0.202898551
13,0.246376812,0.333333333,0.260869565,0.260869565
13,0.246376812,0.246376812,0.260869565,0.260869565
13,0.246376812,0.246376812,0.260869565,0.420289855
13,0.246376812,0.246376812,0.260869565,0.420289855
13,0.173913043,0.246376812,0.304347826,0.420289855
13,0.420289855,0.492753623,0.304347826,0.420289855
13,0.420289855,0.492753623,0.304347826,0.420289855
13,0.420289855,0.463768116,0.304347826,0.115942029
13,0.420289855,0.434782609,0.304347826,0.115942029
13,0.420289855,0.420289855,0.304347826,0.115942029
13,0.420289855,0.420289855,0.304347826,0.115942029
13,0.420289855,0.420289855,0.304347826,0.405797101
13,0.434782609,0.420289855,0.362318841,0.405797101
13,0.217391304,0.420289855,0.333333333,0.405797101
13,0.304347826,0.420289855,0.333333333,0.405797101
13,0.304347826,0.449275362,0.333333333,0.086956522
13,0.304347826,0.507246377,0.333333333,0.086956522
13,0.304347826,0.463768116,0.333333333,0.086956522
13,0.130434783,0.463768116,0.347826087,0.057971014
13,0.130434783,0.463768116,0.347826087,0.130434783
13,0.376811594,0.463768116,0.347826087,0.130434783
13,0.449275362,0.420289855,0.31884058,0.130434783
13,0.260869565,0.420289855,0.31884058,0.130434783
13,0.260869565,0.507246377,0.31884058,0.347826087
13,0.260869565,0.507246377,0.31884058,0.347826087
13,0.260869565,0.507246377,0.31884058,0.347826087
13,0.144927536,0.507246377,0.347826087,0.405797101
13,0.144927536,0.492753623,0.347826087,0.188405797
13,0.405797101,0.492753623,0.31884058,0.188405797
13,0.405797101,0.492753623,0.31884058,0.275362319
13,0.449275362,0.492753623,0.304347826,0.275362319
13,0.449275362,0.492753623,0.289855072,0.275362319
13,0.449275362,0.492753623,0.289855072,0.275362319
13,0.449275362,0.434782609,0.289855072,0.130434783
13,0.449275362,0.434782609,0.289855072,0.130434783
13,0.405797101,0.434782609,0.304347826,0.362318841
13,0.405797101,0.47826087,0.304347826,0.434782609
13,0.144927536,0.47826087,0.31884058,0.434782609
13,0.144927536,0.47826087,0.31884058,0.231884058
13,0.31884058,0.47826087,0.304347826,0.231884058
13,0.31884058,0.47826087,0.289855072,0.231884058
13,0.31884058,0.47826087,0.289855072,0.231884058
13,0.31884058,0.47826087,0.289855072,0.231884058
13,0.31884058,0.434782609,0.289855072,0.449275362
14,0.391304348,0.376811594,0.333333333,0.420289855
14,0.434782609,0.376811594,0.333333333,0.420289855
14,0.434782609,0.275362319,0.202898551,0.420289855
14,0.434782609,0.275362319,0.202898551,0.420289855
14,0.434782609,0.507246377,0.202898551,0.15942029
14,0.434782609,0.550724638,0.347826087,0.15942029
14,0.463768116,0.550724638,0.347826087,0.15942029
14,0.463768116,0.550724638,0.463768116,0.15942029
14,0.420289855,0.550724638,0.391304348,0.231884058
14,0.420289855,0.463768116,0.391304348,0.231884058
14,0.434782609,0.231884058,0.376811594,0.231884058
14,0.434782609,0.231884058,0.376811594,0.231884058
14,0.434782609,0.231884058,0.376811594,0.449275362
14,0.434782609,0.391304348,0.376811594,0.449275362
14,0.391304348,0.391304348,0.333333333,0.449275362
14,0.463768116,0.347826087,0.362318841,0.275362319
14,0.420289855,0.347826087,0.362318841,0.463768116
14,0.420289855,0.47826087,0.434782609,0.463768116
14,0.420289855,0.47826087,0.434782609,0.463768116
14,0.463768116,0.492753623,0.434782609,0.463768116
14,0.463768116,0.492753623,0.434782609,0.434782609
14,0.463768116,0.507246377,0.434782609,0.463768116
14,0.463768116,0.507246377,0.347826087,0.463768116
14,0.376811594,0.347826087,0.362318841,0.463768116
14,0.463768116,0.347826087,0.260869565,0.434782609
14,0.463768116,0.347826087,0.231884058,0.434782609
14,0.463768116,0.507246377,0.231884058,0.434782609
14,0.507246377,0.507246377,0.231884058,0.434782609
14,0.507246377,0.507246377,0.231884058,0.434782609
14,0.507246377,0.507246377,0.231884058,0.275362319
14,0.507246377,0.507246377,0.347826087,0.275362319
14,0.507246377,0.507246377,0.246376812,0.463768116
14,0.449275362,0.507246377,0.246376812,0.463768116
14,0.463768116,0.507246377,0.405797101,0.492753623
14,0.52173913,0.507246377,0.376811594,0.492753623
14,0.52173913,0.52173913,0.376811594,0.492753623
14,0.362318841,0.579710145,0.376811594,0.492753623
14,0.362318841,0.579710145,0.376811594,0.492753623
14,0.362318841,0.579710145,0.376811594,0.47826087
14,0.362318841,0.52173913,0.376811594,0.492753623
14,0.260869565,0.52173913,0.304347826,0.492753623
14,0.536231884,0.52173913,0.31884058,0.434782609
14,0.536231884,0.52173913,0.31884058,0.434782609
14,0.536231884,0.52173913,0.31884058,0.434782609
14,0.260869565,0.536231884,0.333333333,0.434782609
14,0.260869565,0.536231884,0.333333333,0.434782609
14,0.260869565,0.536231884,0.333333333,0.47826087
14,0.260869565,0.507246377,0.333333333,0.31884058
14,0.507246377,0.507246377,0.333333333,0.31884058
14,0.289855072,0.507246377,0.246376812,0.434782609
14,0.391304348,0.507246377,0.333333333,0.434782609
14,0.391304348,0.507246377,0.333333333,0.434782609
14,0.391304348,0.550724638,0.289855072,0.434782609
14,0.391304348,0.550724638,0.289855072,0.434782609
14,0.391304348,0.579710145,0.289855072,0.434782609
14,0.391304348,0.579710145,0.289855072,0.47826087
14,0.391304348,0.579710145,0.289855072,0.304347826
14,0.449275362,0.579710145,0.246376812,0.304347826
14,0.289855072,0.579710145,0.260869565,0.420289855
14,0.463768116,0.579710145,0.260869565,0.420289855
14,0.463768116,0.550724638,0.260869565,0.420289855
14,0.463768116,0.565217391,0.260869565,0.420289855
14,0.463768116,0.565217391,0.260869565,0.463768116
14,0.463768116,0.550724638,0.260869565,0.463768116
14,0.463768116,0.550724638,0.260869565,0.434782609
14,0.463768116,0.507246377,0.260869565,0.304347826
14,0.463768116,0.507246377,0.304347826,0.304347826
14,0.304347826,0.507246377,0.31884058,0.304347826
14,0.449275362,0.507246377,0.289855072,0.463768116
14,0.449275362,0.507246377,0.289855072,0.463768116
14,0.31884058,0.492753623,0.304347826,0.463768116
14,0.31884058,0.492753623,0.304347826,0.463768116
14,0.31884058,0.47826087,0.304347826,0.463768116
14,0.31884058,0.47826087,0.304347826,0.376811594
15,0.31884058,0.434782609,0.405797101,0.492753623
15,0.31884058,0.507246377,0.405797101,0.47826087
15,0.31884058,0.507246377,0.304347826,0.47826087
15,0.31884058,0.507246377,0.304347826,0.420289855
15,0.449275362,0.507246377,0.434782609,0.420289855
15,0.275362319,0.507246377,0.304347826,0.420289855
15,0.275362319,0.463768116,0.304347826,0.420289855
15,0.333333333,0.463768116,0.347826087,0.420289855
15,0.333333333,0.47826087,0.347826087,0.434782609
15,0.333333333,0.449275362,0.347826087,0.434782609
15,0.333333333,0.449275362,0.347826087,0.47826087
15,0.333333333,0.449275362,0.347826087,0.47826087
15,0.173913043,0.449275362,0.275362319,0.47826087
15,0.173913043,0.449275362,0.275362319,0.449275362
15,0.391304348,0.449275362,0.275362319,0.449275362
15,0.391304348,0.449275362,0.362318841,0.449275362
15,0.391304348,0.420289855,0.362318841,0.449275362
15,0.391304348,0.420289855,0.31884058,0.449275362
15,0.391304348,0.463768116,0.31884058,0.434782609
15,0.391304348,0.463768116,0.31884058,0.434782609
15,0.391304348,0.463768116,0.31884058,0.47826087
15,0.391304348,0.47826087,0.31884058,0.47826087
15,0.449275362,0.47826087,0.405797101,0.47826087
15,0.449275362,0.47826087,0.405797101,0.449275362
15,0.463768116,0.47826087,0.434782609,0.449275362
15,0.463768116,0.47826087,0.420289855,0.405797101
15,0.463768116,0.449275362,0.420289855,0.405797101
15,0.463768116,0.449275362,0.420289855,0.405797101
15,0.463768116,0.434782609,0.420289855,0.405797101
15,0.463768116,0.434782609,0.420289855,0.405797101
15,0.463768116,0.463768116,0.420289855,0.405797101
15,0.463768116,0.463768116,0.376811594,0.463768116
15,0.463768116,0.463768116,0.376811594,0.463768116
15,0.463768116,0.463768116,0.391304348,0.463768116
15,0.463768116,0.463768116,0.304347826,0.434782609
15,0.463768116,0.420289855,0.304347826,0.434782609
15,0.446376812,0.420289855,0.275362319,0.434782609
15,0.428985507,0.434782609,0.275362319,0.434782609
15,0.411594203,0.463768116,0.275362319,0.347826087
15,0.394202899,0.47826087,0.275362319,0.347826087
15,0.376811594,0.47826087,0.405797101,0.449275362
15,0.376811594,0.47826087,0.405797101,0.449275362
15,0.217391304,0.47826087,0.420289855,0.449275362
15,0.217391304,0.47826087,0.420289855,0.463768116
15,0.217391304,0.449275362,0.420289855,0.463768116
15,0.47826087,0.449275362,0.420289855,0.463768116
15,0.47826087,0.594202899,0.420289855,0.463768116
15,0.47826087,0.550724638,0.420289855,0.333333333
15,0.47826087,0.492753623,0.420289855,0.333333333
15,0.463768116,0.492753623,0.420289855,0.347826087
15,0.463768116,0.492753623,0.362318841,0.347826087
15,0.420289855,0.492753623,0.304347826,0.347826087
15,0.420289855,0.492753623,0.246376812,0.434782609
15,0.420289855,0.492753623,0.188405797,0.434782609
15,0.47826087,0.492753623,0.188405797,0.434782609
15,0.47826087,0.565217391,0.188405797,0.434782609
15,0.52173913,0.565217391,0.188405797,0.434782609
15,0.52173913,0.52173913,0.188405797,0.434782609
15,0.52173913,0.492753623,0.188405797,0.434782609
15,0.52173913,0.492753623,0.31884058,0.449275362
15,0.52173913,0.579710145,0.31884058,0.449275362
15,0.405797101,0.579710145,0.333333333,0.463768116
15,0.405797101,0.579710145,0.333333333,0.463768116
15,0.405797101,0.579710145,0.202898551,0.463768116
15,0.507246377,0.579710145,0.202898551,0.463768116
15,0.507246377,0.449275362,0.202898551,0.463768116
15,0.420289855,0.449275362,0.202898551,0.463768116
15,0.420289855,0.52173913,0.202898551,0.449275362
15,0.420289855,0.492753623,0.202898551,0.449275362
15,0.420289855,0.492753623,0.202898551,0.347826087
15,0.420289855,0.492753623,0.202898551,0.347826087
15,0.420289855,0.492753623,0.202898551,0.420289855
15,0.420289855,0.492753623,0.260869565,0.463768116
15,0.47826087,0.492753623,0.31884058,0.463768116
15,0.47826087,0.492753623,0.202898551,0.463768116
15,0.47826087,0.565217391,0.202898551,0.463768116
15,0.47826087,0.565217391,0.304347826,0.463768116
15,0.47826087,0.507246377,0.304347826,0.449275362
15,0.47826087,0.565217391,0.304347826,0.47826087
15,0.47826087,0.565217391,0.304347826,0.47826087
15,0.47826087,0.565217391,0.188405797,0.347826087
15,0.47826087,0.565217391,0.188405797,0.31884058
15,0.52173913,0.565217391,0.217391304,0.31884058
15,0.52173913,0.565217391,0.144927536,0.31884058
15,0.507246377,0.565217391,0.173913043,0.31884058
15,0.507246377,0.565217391,0.173913043,0.333333333
15,0.507246377,0.492753623,0.173913043,0.434782609
15,0.507246377,0.507246377,0.173913043,0.434782609
16,0.536231884,0.405797101,0.275362319,0.463768116
16,0.536231884,0.449275362,0.275362319,0.463768116
16,0.536231884,0.449275362,0.362318841,0.304347826
16,0.536231884,0.47826087,0.362318841,0.231884058
16,0.550724638,0.47826087,0.391304348,0.231884058
16,0.550724638,0.47826087,0.391304348,0.217391304
16,0.550724638,0.47826087,0.246376812,0.217391304
16,0.550724638,0.47826087,0.246376812,0.217391304
16,0.550724638,0.492753623,0.246376812,0.217391304
16,0.550724638,0.507246377,0.246376812,0.217391304
16,0.550724638,0.507246377,0.246376812,0.434782609
16,0.550724638,0.507246377,0.246376812,0.463768116
16,0.550724638,0.507246377,0.449275362,0.463768116
16,0.550724638,0.507246377,0.449275362,0.260869565
16,0.550724638,0.507246377,0.47826087,0.260869565
16,0.434782609,0.507246377,0.304347826,0.260869565
16,0.434782609,0.52173913,0.304347826,0.260869565
16,0.507246377,0.52173913,0.304347826,0.260869565
16,0.507246377,0.47826087,0.304347826,0.434782609
16,0.507246377,0.47826087,0.304347826,0.246376812
16,0.507246377,0.550724638,0.304347826,0.246376812
16,0.420289855,0.550724638,0.376811594,0.246376812
16,0.420289855,0.550724638,0.376811594,0.246376812
16,0.550724638,0.550724638,0.449275362,0.246376812
16,0.579710145,0.550724638,0.449275362,0.246376812
16,0.579710145,0.492753623,0.449275362,0.246376812
16,0.565217391,0.492753623,0.405797101,0.246376812
16,0.565217391,0.536231884,0.405797101,0.246376812
16,0.565217391,0.47826087,0.405797101,0.297101449
16,0.565217391,0.47826087,0.405797101,0.347826087
16,0.565217391,0.507246377,0.405797101,0.398550725
16,0.536231884,0.507246377,0.246376812,0.449275362
16,0.536231884,0.507246377,0.246376812,0.246376812
16,0.434782609,0.507246377,0.246376812,0.246376812
16,0.434782609,0.492753623,0.246376812,0.246376812
16,0.405797101,0.492753623,0.246376812,0.246376812
16,0.405797101,0.507246377,0.246376812,0.246376812
16,0.405797101,0.507246377,0.246376812,0.434782609
16,0.405797101,0.463768116,0.246376812,0.434782609
16,0.550724638,0.463768116,0.434782609,0.449275362
16,0.550724638,0.463768116,0.434782609,0.449275362
16,0.536231884,0.463768116,0.376811594,0.449275362
16,0.434782609,0.652173913,0.289855072,0.449275362
16,0.376811594,0.652173913,0.289855072,0.449275362
16,0.376811594,0.31884058,0.289855072,0.289855072
16,0.376811594,0.550724638,0.289855072,0.304347826
16,0.376811594,0.550724638,0.289855072,0.304347826
16,0.376811594,0.550724638,0.217391304,0.289855072
16,0.376811594,0.550724638,0.217391304,0.289855072
16,0.376811594,0.550724638,0.217391304,0.289855072
16,0.376811594,0.550724638,0.217391304,0.289855072
16,0.420289855,0.333333333,0.304347826,0.289855072
16,0.434782609,0.333333333,0.333333333,0.289855072
16,0.434782609,0.333333333,0.333333333,0.289855072
16,0.434782609,0.31884058,0.333333333,0.420289855
16,0.434782609,0.333333333,0.333333333,0.420289855
16,0.376811594,0.333333333,0.31884058,0.434782609
16,0.376811594,0.333333333,0.31884058,0.275362319
16,0.376811594,0.333333333,0.231884058,0.275362319
16,0.376811594,0.333333333,0.231884058,0.275362319
16,0.449275362,0.652173913,0.231884058,0.275362319
16,0.391304348,0.652173913,0.231884058,0.275362319
16,0.391304348,0.333333333,0.231884058,0.275362319
16,0.405797101,0.333333333,0.231884058,0.275362319
16,0.405797101,0.246376812,0.231884058,0.275362319
16,0.405797101,0.260869565,0.231884058,0.275362319
16,0.376811594,0.260869565,0.31884058,0.275362319
16,0.376811594,0.260869565,0.31884058,0.289855072
16,0.463768116,0.260869565,0.217391304,0.289855072
16,0.463768116,0.260869565,0.217391304,0.449275362
16,0.449275362,0.463768116,0.188405797,0.449275362
16,0.420289855,0.463768116,0.202898551,0.449275362
16,0.420289855,0.333333333,0.202898551,0.449275362
16,0.449275362,0.333333333,0.202898551,0.449275362
16,0.449275362,0.420289855,0.202898551,0.420289855
16,0.449275362,0.594202899,0.202898551,0.420289855
16,0.449275362,0.594202899,0.31884058,0.289855072
16,0.449275362,0.594202899,0.31884058,0.289855072
16,0.449275362,0.594202899,0.202898551,0.231884058
16,0.449275362,0.594202899,0.202898551,0.231884058
16,0.463768116,0.594202899,0.289855072,0.231884058
16,0.463768116,0.594202899,0.31884058,0.231884058
16,0.463768116,0.652173913,0.31884058,0.231884058
16,0.463768116,0.420289855,0.31884058,0.231884058
17,0.507246377,0.333333333,0.434782609,0.275362319
17,0.507246377,0.333333333,0.434782609,0.289855072
17,0.507246377,0.333333333,0.434782609,0.420289855
17,0.52173913,0.333333333,0.449275362,0.420289855
17,0.52173913,0.333333333,0.463768116,0.47826087
17,0.536231884,0.333333333,0.463768116,0.47826087
17,0.52173913,0.333333333,0.434782609,0.492753623
17,0.52173913,0.405797101,0.434782609,0.492753623
17,0.52173913,0.405797101,0.420289855,0.492753623
17,0.52173913,0.405797101,0.420289855,0.492753623
17,0.52173913,0.31884058,0.420289855,0.492753623
17,0.52173913,0.31884058,0.420289855,0.463768116
17,0.52173913,0.333333333,0.420289855,0.463768116
17,0.52173913,0.333333333,0.449275362,0.463768116
17,0.52173913,0.333333333,0.449275362,0.463768116
17,0.507246377,0.333333333,0.434782609,0.463768116
17,0.52173913,0.333333333,0.434782609,0.434782609
17,0.52173913,0.333333333,0.449275362,0.434782609
17,0.52173913,0.405797101,0.449275362,0.434782609
17,0.536231884,0.333333333,0.449275362,0.434782609
17,0.536231884,0.333333333,0.449275362,0.449275362
17,0.536231884,0.376811594,0.449275362,0.449275362
17,0.536231884,0.376811594,0.449275362,0.449275362
17,0.536231884,0.376811594,0.449275362,0.449275362
17,0.507246377,0.376811594,0.449275362,0.449275362
17,0.507246377,0.376811594,0.449275362,0.449275362
17,0.507246377,0.391304348,0.449275362,0.449275362
17,0.536231884,0.391304348,0.449275362,0.449275362
17,0.536231884,0.420289855,0.449275362,0.449275362
17,0.536231884,0.347826087,0.449275362,0.449275362
17,0.536231884,0.347826087,0.449275362,0.434782609
17,0.536231884,0.376811594,0.449275362,0.434782609
17,0.536231884,0.376811594,0.420289855,0.304347826
17,0.536231884,0.376811594,0.420289855,0.391304348
17,0.52173913,0.376811594,0.463768116,0.391304348
17,0.52173913,0.376811594,0.449275362,0.434782609
17,0.52173913,0.376811594,0.449275362,0.434782609
17,0.52173913,0.376811594,0.449275362,0.434782609
17,0.52173913,0.333333333,0.449275362,0.434782609
17,0.52173913,0.333333333,0.449275362,0.434782609
17,0.52173913,0.333333333,0.449275362,0.449275362
17,0.52173913,0.347826087,0.449275362,0.449275362
17,0.52173913,0.347826087,0.449275362,0.333333333
17,0.52173913,0.376811594,0.449275362,0.275362319
17,0.52173913,0.376811594,0.130434783,0.275362319
17,0.52173913,0.376811594,0.347826087,0.275362319
17,0.565217391,0.376811594,0.347826087,0.275362319
17,0.52173913,0.376811594,0.391304348,0.275362319
17,0.52173913,0.463768116,0.391304348,0.275362319
17,0.565217391,0.463768116,0.391304348,0.275362319
17,0.565217391,0.47826087,0.391304348,0.31884058
17,0.565217391,0.47826087,0.391304348,0.31884058
17,0.565217391,0.47826087,0.391304348,0.449275362
17,0.565217391,0.492753623,0.391304348,0.449275362
17,0.565217391,0.492753623,0.289855072,0.449275362
17,0.565217391,0.492753623,0.231884058,0.449275362
17,0.565217391,0.492753623,0.202898551,0.449275362
17,0.565217391,0.47826087,0.202898551,0.449275362
17,0.507246377,0.47826087,0.202898551,0.449275362
17,0.507246377,0.47826087,0.202898551,0.31884058
17,0.507246377,0.47826087,0.202898551,0.31884058
17,0.507246377,0.47826087,0.202898551,0.449275362
17,0.507246377,0.463768116,0.202898551,0.347826087
17,0.536231884,0.463768116,0.347826087,0.347826087
17,0.536231884,0.463768116,0.347826087,0.304347826
17,0.579710145,0.463768116,0.246376812,0.304347826
17,0.579710145,0.463768116,0.31884058,0.304347826
17,0.579710145,0.449275362,0.31884058,0.304347826
17,0.550724638,0.449275362,0.246376812,0.304347826
17,0.550724638,0.47826087,0.246376812,0.289855072
17,0.550724638,0.463768116,0.246376812,0.289855072
17,0.550724638,0.463768116,0.246376812,0.449275362
17,0.550724638,0.463768116,0.246376812,0.449275362
17,0.550724638,0.463768116,0.289855072,0.449275362
17,0.550724638,0.463768116,0.289855072,0.434782609
17,0.565217391,0.463768116,0.289855072,0.434782609
17,0.550724638,0.463768116,0.304347826,0.434782609
17,0.507246377,0.463768116,0.304347826,0.434782609
17,0.507246377,0.463768116,0.304347826,0.434782609
17,0.565217391,0.463768116,0.304347826,0.434782609
17,0.565217391,0.463768116,0.304347826,0.333333333
17,0.565217391,0.463768116,0.304347826,0.333333333
17,0.565217391,0.463768116,0.304347826,0.333333333
17,0.565217391,0.463768116,0.304347826,0.434782609
17,0.492753623,0.463768116,0.304347826,0.434782609
17,0.492753623,0.463768116,0.289855072,0.434782609
17,0.550724638,0.463768116,0.289855072,0.434782609
17,0.550724638,0.463768116,0.246376812,0.434782609
17,0.550724638,0.47826087,0.246376812,0.434782609
17,0.507246377,0.463768116,0.246376812,0.434782609
17,0.507246377,0.463768116,0.246376812,0.333333333
17,0.507246377,0.463768116,0.246376812,0.333333333
17,0.507246377,0.463768116,0.246376812,0.434782609
17,0.507246377,0.463768116,0.246376812,0.449275362
17,0.579710145,0.463768116,0.231884058,0.449275362
17,0.579710145,0.463768116,0.376811594,0.420289855
17,0.376811594,0.449275362,0.376811594,0.420289855
18,0.52173913,0.420289855,0.362318841,0.376811594
18,0.565217391,0.420289855,0.246376812,0.376811594
18,0.565217391,0.420289855,0.405797101,0.376811594
18,0.579710145,0.405797101,0.405797101,0.376811594
18,0.579710145,0.405797101,0.434782609,0.376811594
18,0.579710145,0.391304348,0.434782609,0.376811594
18,0.579710145,0.391304348,0.434782609,0.376811594
18,0.579710145,0.391304348,0.434782609,0.362318841
18,0.579710145,0.391304348,0.434782609,0.362318841
18,0.565217391,0.391304348,0.347826087,0.420289855
18,0.565217391,0.391304348,0.347826087,0.420289855
18,0.536231884,0.391304348,0.405797101,0.420289855
18,0.536231884,0.391304348,0.31884058,0.420289855
18,0.52173913,0.376811594,0.31884058,0.420289855
18,0.52173913,0.376811594,0.289855072,0.420289855
18,0.52173913,0.391304348,0.289855072,0.405797101
18,0.52173913,0.376811594,0.289855072,0.405797101
18,0.52173913,0.376811594,0.289855072,0.405797101
18,0.52173913,0.376811594,0.289855072,0.333333333
18,0.52173913,0.376811594,0.289855072,0.434782609
